Elapsed time sequential: 0.021672 seconds
Elapsed time random: 0.121710 seconds
Elapsed time sequential: 0.021585 seconds
Elapsed time random: 0.124511 seconds
Elapsed time sequential: 0.021620 seconds
Elapsed time random: 0.121705 seconds
Elapsed time sequential: 0.021568 seconds
Elapsed time random: 0.121500 seconds
Elapsed time sequential: 0.021635 seconds
Elapsed time random: 0.121417 seconds
Elapsed time sequential: 0.021497 seconds
Elapsed time random: 0.120659 seconds
Elapsed time sequential: 0.021752 seconds
Elapsed time random: 0.121081 seconds
Elapsed time sequential: 0.021599 seconds
Elapsed time random: 0.121267 seconds
Elapsed time sequential: 0.021816 seconds
Elapsed time random: 0.121616 seconds
Elapsed time sequential: 0.021860 seconds
Elapsed time random: 0.121613 seconds
Elapsed time sequential: 0.021872 seconds
Elapsed time random: 0.121367 seconds
Elapsed time sequential: 0.021664 seconds
Elapsed time random: 0.121521 seconds
Elapsed time sequential: 0.021832 seconds
Elapsed time random: 0.123817 seconds
Elapsed time sequential: 0.021603 seconds
Elapsed time random: 0.127604 seconds
Elapsed time sequential: 0.021918 seconds
Elapsed time random: 0.127220 seconds
Elapsed time sequential: 0.021866 seconds
Elapsed time random: 0.127451 seconds
Elapsed time sequential: 0.021850 seconds
Elapsed time random: 0.127866 seconds
Elapsed time sequential: 0.021949 seconds
Elapsed time random: 0.126105 seconds
Elapsed time sequential: 0.021811 seconds
Elapsed time random: 0.126252 seconds
Elapsed time sequential: 0.022046 seconds
Elapsed time random: 0.129192 seconds
Elapsed time sequential: 0.021669 seconds
Elapsed time random: 0.124920 seconds
Elapsed time sequential: 0.021893 seconds
Elapsed time random: 0.127123 seconds
Elapsed time sequential: 0.022760 seconds
Elapsed time random: 0.132561 seconds
Elapsed time sequential: 0.022966 seconds
Elapsed time random: 0.132421 seconds
Elapsed time sequential: 0.021726 seconds
Elapsed time random: 0.124247 seconds
Elapsed time sequential: 0.021811 seconds
Elapsed time random: 0.128688 seconds
Elapsed time sequential: 0.021684 seconds
Elapsed time random: 0.127052 seconds
Elapsed time sequential: 0.022672 seconds
Elapsed time random: 0.121573 seconds
Elapsed time sequential: 0.022985 seconds
Elapsed time random: 0.136427 seconds
Elapsed time sequential: 0.021808 seconds
Elapsed time random: 0.126442 seconds
Elapsed time sequential: 0.021780 seconds
Elapsed time random: 0.121882 seconds
